,1stflrsf,2ndflrsf,3ssnporch,alley,bedroomabvgr,bsmtcond,bsmtexposure,bsmtfinsf1,bsmtfinsf2,bsmtfintype1,bsmtfintype2,bsmtfullbath,bsmthalfbath,bsmtqual,bsmtunfsf,electrical,enclosedporch,extercond,exterqual,fence,fireplacequ,fireplaces,fullbath,functional,garagearea,garagecars,garagecond,garagefinish,garagequal,garageyrblt,grlivarea,halfbath,heatingqc,id,kitchenabvgr,kitchenqual,landslope,lotarea,lotfrontage,lotshape,lowqualfinsf,masvnrarea,miscval,openporchsf,overallcond,overallqual,paveddrive,pid,poolarea,poolqc,saleprice,screenporch,totalbsmtsf,totrmsabvgrd,utilities,wooddecksf,yearbuilt,yearremod/add,yrsold,mssubclass_30,mssubclass_40,mssubclass_45,mssubclass_50,mssubclass_60,mssubclass_70,mssubclass_75,mssubclass_80,mssubclass_85,mssubclass_90,mssubclass_120,mssubclass_160,mssubclass_180,mssubclass_190,mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,street_Pave,landcontour_HLS,landcontour_Low,landcontour_Lvl,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Norm,condition2_PosA,condition2_PosN,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,neighborhood_dummies_Blueste,neighborhood_dummies_BrDale,neighborhood_dummies_BrkSide,neighborhood_dummies_ClearCr,neighborhood_dummies_CollgCr,neighborhood_dummies_Crawfor,neighborhood_dummies_Edwards,neighborhood_dummies_Gilbert,neighborhood_dummies_Greens,neighborhood_dummies_IDOTRR,neighborhood_dummies_MeadowV,neighborhood_dummies_Mitchel,neighborhood_dummies_NAmes,neighborhood_dummies_NPkVill,neighborhood_dummies_NWAmes,neighborhood_dummies_NoRidge,neighborhood_dummies_NridgHt,neighborhood_dummies_OldTown,neighborhood_dummies_SWISU,neighborhood_dummies_Sawyer,neighborhood_dummies_SawyerW,neighborhood_dummies_Somerst,neighborhood_dummies_StoneBr,neighborhood_dummies_Timber,neighborhood_dummies_Veenker,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Plywood,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,centralair_Y,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_WD ,mosold_2,mosold_3,mosold_4,mosold_5,mosold_6,mosold_7,mosold_8,mosold_9,mosold_10,mosold_11,mosold_12,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_None,alleygrvl,alleypave,miscfeature_Gar2,miscfeature_Othr,miscfeature_Shed,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_Stone
898,1256,0,0,0,3,3,1,476.0,488.0,4,3,1.0,0.0,3,292.0,1.0,0,3,3,0,0,0,1,0,311.0,1.0,3,RFn,3,1959.0,1256,1,4,1271,1,4,0,8000,80.0,0,0,0.0,0,240,6,5,2,535453020,0,0,159000,0,1256.0,6,0,0,1959,1959,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1095,844,0,0,3,3,2,0.0,0.0,1,1,0.0,0.0,4,1095.0,0.0,0,3,4,0,4,1,2,0,1053.0,3.0,3,RFn,3,2006.0,1939,1,4,2464,1,4,0,10728,84.0,0,0,0.0,0,51,5,8,2,528480070,0,0,266000,0,1095.0,8,0,192,2006,2006,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
900,816,750,0,0,5,3,1,0.0,0.0,1,1,0.0,0.0,3,816.0,0.0,296,4,3,1,0,0,1,0,450.0,2.0,3,Unf,3,1976.0,1566,1,5,2653,1,4,0,6000,50.0,0,0,145.0,0,0,7,5,2,902204120,0,0,139000,0,816.0,7,0,24,1924,1950,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
901,784,0,0,0,2,3,3,784.0,0.0,5,1,1.0,0.0,3,0.0,3.0,0,3,3,0,0,0,1,0,0.0,0.0,0,None,0,1955.0,784,0,3,1505,1,3,0,6931,56.0,0,0,0.0,0,0,5,4,2,908225170,0,0,91900,0,784.0,4,0,112,1955,1955,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902,1500,0,0,0,3,3,1,36.0,0.0,6,1,0.0,0.0,4,1453.0,0.0,0,3,4,0,4,1,2,0,674.0,2.0,3,RFn,3,2005.0,1500,0,5,2110,1,4,0,8760,73.0,0,0,132.0,0,38,5,8,2,906382060,0,0,212999,0,1489.0,7,0,144,2006,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
903,1850,0,0,0,3,3,4,1261.0,0.0,6,1,1.0,0.0,5,572.0,0.0,0,3,4,0,4,1,2,0,772.0,3.0,3,Fin,3,2004.0,1850,0,5,2386,1,4,0,16033,98.0,1,0,378.0,0,112,5,9,2,528116030,0,0,326000,0,1833.0,8,0,519,2004,2005,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
904,813,702,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,4,789.0,0.0,0,3,4,0,4,1,2,0,393.0,2.0,3,Fin,3,2004.0,1515,1,5,1086,1,4,0,9024,80.0,1,0,0.0,0,75,5,6,2,528235020,0,0,179000,0,789.0,8,0,0,2004,2004,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1537,0,0,0,3,3,4,1036.0,0.0,6,1,1.0,0.0,5,482.0,0.0,0,3,4,0,0,0,2,0,788.0,3.0,3,Fin,3,2007.0,1537,0,5,1574,1,4,0,11563,74.0,1,0,258.0,0,26,5,8,2,916380060,0,0,294000,0,1518.0,8,0,0,2006,2007,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
906,483,504,0,0,2,3,1,110.0,294.0,3,2,1.0,0.0,3,79.0,0.0,0,3,3,0,0,0,1,0,288.0,1.0,3,Unf,3,1972.0,987,1,3,406,1,3,0,1680,21.0,0,0,425.0,0,0,6,6,2,527451540,0,0,97000,0,483.0,5,0,0,1972,1972,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
907,1391,571,0,0,3,4,2,464.0,0.0,6,1,0.0,0.0,4,927.0,0.0,0,3,4,0,0,0,2,0,868.0,3.0,3,RFn,3,2006.0,1962,1,5,2757,1,4,0,8760,73.0,0,0,0.0,0,90,5,7,2,906382050,0,0,239799,0,1391.0,7,0,0,2006,2006,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,1433,0,0,0,3,3,2,915.0,0.0,4,1,1.0,0.0,3,336.0,0.0,205,3,3,0,4,1,1,1,441.0,2.0,3,Unf,3,1961.0,1433,0,3,2559,1,3,0,9600,80.0,0,0,0.0,0,0,6,5,2,534455080,0,0,161000,0,1251.0,7,0,144,1961,1990,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,848,0,0,0,1,3,3,686.0,0.0,6,1,1.0,0.0,4,162.0,0.0,0,3,4,0,0,0,1,0,420.0,2.0,3,Fin,3,2003.0,848,0,5,1469,1,4,0,4435,37.0,0,0,170.0,0,0,5,6,2,907290150,0,0,136500,0,848.0,3,0,140,2003,2003,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
910,483,504,0,0,2,3,1,162.0,0.0,5,1,0.0,0.0,3,321.0,0.0,0,3,3,0,0,0,1,0,264.0,1.0,3,Unf,3,1972.0,987,1,4,407,1,4,0,1680,21.0,0,0,510.0,0,0,8,6,2,527451640,0,0,118000,0,483.0,5,0,250,1972,2007,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
911,845,0,0,0,2,3,1,565.0,0.0,5,1,1.0,0.0,3,280.0,0.0,0,3,3,0,0,0,1,0,360.0,2.0,3,Unf,3,1987.0,845,0,3,2300,1,3,0,7599,69.0,0,0,0.0,0,0,6,4,2,923252080,0,0,129500,0,845.0,4,0,0,1982,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
912,952,596,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,952.0,0.0,0,4,4,0,0,0,2,0,672.0,2.0,3,Unf,3,1978.0,1548,1,4,731,1,5,0,7264,55.0,0,0,0.0,0,0,7,7,2,903201080,0,0,205000,144,952.0,5,0,74,1925,2007,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
913,2515,0,0,0,4,3,1,1219.0,0.0,3,1,1.0,0.0,3,816.0,0.0,200,3,4,0,3,2,3,4,484.0,2.0,3,RFn,3,1975.0,2515,0,3,2230,2,3,0,32668,69.27272727272727,1,0,0.0,0,0,3,6,2,909475070,0,0,200624,0,2035.0,9,0,0,1957,1975,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,1694,0,0,0,3,3,2,0.0,0.0,1,1,0.0,0.0,5,1694.0,0.0,0,3,4,0,4,1,2,0,856.0,3.0,3,RFn,3,2006.0,1694,0,5,1688,1,4,0,11825,91.0,0,0,302.0,0,112,5,8,2,528102120,0,0,322400,0,1694.0,7,0,0,2006,2007,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
915,1602,0,0,0,3,3,3,1478.0,0.0,6,1,1.0,0.0,4,100.0,0.0,0,3,4,0,4,1,2,0,810.0,3.0,3,RFn,3,2007.0,1602,0,5,880,1,4,0,10200,85.0,0,0,180.0,0,48,5,8,2,907410130,0,0,293200,195,1578.0,7,0,0,2007,2007,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
916,1684,0,0,0,2,3,1,28.0,0.0,6,1,0.0,0.0,5,1656.0,0.0,0,3,5,0,5,1,2,0,564.0,2.0,3,RFn,3,2005.0,1684,0,5,1074,1,5,0,8849,63.0,1,0,616.0,0,72,5,9,2,528186080,0,0,266000,0,1684.0,6,0,495,2005,2005,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
917,918,765,0,0,3,3,1,226.0,500.0,2,3,0.0,0.0,3,192.0,0.0,0,3,3,0,3,1,2,0,440.0,2.0,3,RFn,3,1978.0,1683,1,4,771,1,3,0,11184,70.0,0,0,92.0,0,0,5,6,2,905103040,0,0,172500,0,918.0,7,0,243,1978,1978,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
918,1188,561,0,0,2,3,1,1088.0,0.0,2,1,0.0,0.0,3,0.0,0.0,244,3,3,1,0,0,1,0,456.0,2.0,3,Unf,3,1963.0,1869,0,3,724,1,3,0,8820,98.0,0,120,0.0,0,0,6,5,2,902405100,0,0,124900,0,1088.0,7,0,48,1890,1996,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
919,1432,0,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,1022.0,1.0,0,3,3,2,4,1,1,0,216.0,1.0,3,Unf,2,1923.0,1432,0,3,730,1,4,0,6615,55.73913043478261,0,0,0.0,0,61,6,6,2,903201020,0,0,149000,0,1022.0,6,0,266,1923,1950,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,1414,0,0,0,3,3,3,24.0,0.0,6,1,0.0,0.0,4,1390.0,0.0,0,3,4,0,0,0,2,0,494.0,2.0,3,RFn,3,2004.0,1414,0,5,273,1,4,0,8773,65.0,0,0,98.0,0,105,5,7,2,907414030,0,0,185500,0,1414.0,6,0,132,2004,2004,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
921,1358,0,0,0,1,3,1,872.0,0.0,6,1,1.0,0.0,4,476.0,0.0,0,3,4,0,3,1,1,0,418.0,2.0,3,Unf,3,2002.0,1358,1,5,2793,1,4,0,11088,70.75324675324676,0,0,0.0,0,166,5,8,2,907255010,0,0,220000,0,1348.0,5,0,68,2002,2002,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
922,1496,0,0,0,3,3,3,0.0,0.0,1,1,0.0,0.0,4,1496.0,0.0,0,3,4,0,0,0,2,0,474.0,2.0,3,Fin,3,2007.0,1496,0,5,1789,1,4,0,9158,76.0,0,0,140.0,0,130,5,8,2,528439050,0,0,225000,0,1496.0,7,0,168,2007,2007,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
923,932,0,0,0,2,3,1,0.0,0.0,1,1,0.0,0.0,3,932.0,1.0,214,3,3,3,4,1,1,0,306.0,1.0,3,Unf,3,1950.0,932,0,5,1900,1,4,0,8280,57.0,1,0,0.0,0,0,5,6,2,534430090,0,0,124000,0,932.0,4,0,0,1950,1950,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
